pair,position,reader,phase,mode,compressed,size,corpus,sample,open_us,read_us,total_us,archive_bytes
16,1,branch,write,plain,true,8388608,pattern,3,0.000,0.000,37242.844,312704
16,1,branch,write,plain,true,8388608,pattern,4,0.000,0.000,37448.505,312704
16,1,branch,write,plain,true,8388608,pattern,5,0.000,0.000,36926.252,312704
16,2,branch,write,plain,true,8388608,pattern,1,0.000,0.000,34102.984,312704
16,2,branch,write,plain,true,8388608,pattern,2,0.000,0.000,36609.580,312704
16,2,branch,write,plain,true,8388608,pattern,3,0.000,0.000,37791.848,312704
16,2,branch,write,plain,true,8388608,pattern,4,0.000,0.000,38288.430,312704
16,2,branch,write,plain,true,8388608,pattern,5,0.000,0.000,38248.060,312704
16,3,main,write,plain,true,8388608,pattern,1,0.000,0.000,33472.501,312704
16,3,main,write,plain,true,8388608,pattern,2,0.000,0.000,32039.593,312704
16,3,main,write,plain,true,8388608,pattern,3,0.000,0.000,31580.340,312704
16,3,main,write,plain,true,8388608,pattern,4,0.000,0.000,35822.796,312704
16,3,main,write,plain,true,8388608,pattern,5,0.000,0.000,36678.880,312704
17,0,branch,write,plain,true,8388608,pattern,1,0.000,0.000,33061.919,312704
17,0,branch,write,plain,true,8388608,pattern,2,0.000,0.000,31791.301,312704
17,0,branch,write,plain,true,8388608,pattern,3,0.000,0.000,38727.903,312704
17,0,branch,write,plain,true,8388608,pattern,4,0.000,0.000,38446.182,312704
17,0,branch,write,plain,true,8388608,pattern,5,0.000,0.000,37905.538,312704
17,1,main,write,plain,true,8388608,pattern,1,0.000,0.000,33839.013,312704
